id,Ticker,Pays,Industrie,Secteur,Bourse,Nom_complet,Devise,Devise_financiere,Cloture_precedente,Prix_d_ouverture,Plus_bas_du_jour,Plus_haut_du_jour,Cloture_precedente_marche_regulier,Prix_actuel,Plus_bas_sur_52_semaines,Plus_haut_sur_52_semaines,Moyenne_sur_50_jours,Moyenne_sur_200_jours,Volume,Volume_moyen,Volume_moyen_10_jours,Capitalisation_boursiere,Actions_en_circulation,Pourcentage_detenu_institutions,Ratio_cours_ventes_TTM,Valeur_d_entreprise,Marges_beneficiaires,Ratio_cours_valeur_comptable,Valeur_entreprise_chiffre_d_affaires,Valeur_entreprise_EBITDA,Taux_de_dividende,Rendement_du_dividende,Ratio_de_distribution,Rendement_moyen_5_ans,Valeur_dernier_dividende,Croissance_trimestrielle_benefices,Benefice_net_actions_ordinaires,BPA_historique,BPA_previsionnel,Croissance_benefices,Croissance_chiffre_d_affaires,Marges_brutes,Marges_EBITDA,Marges_operationnelles,Rendement_actifs,Rendement_capitaux_propres,Tresorerie_totale,Tresorerie_par_action,Dette_totale,Ratio_dette_capitaux_propres,Valeur_comptable,Ratio_liquidite_immediate,Ratio_liquidite_courante,Benefice_brut,Flux_de_tresorerie_dispo,Flux_de_tresorerie_exploitation,Objectif_prix_eleve,Objectif_prix_bas,Prix_cible_moyen,Prix_cible_median,Moyenne_des_recommandations,Recommandation_cle,Nombre_d_avis_analystes,Dernier_split,Date_dernier_split,Variation_52_semaines,Beta,PER_historique,PER_previsionnel,Ratio_PEG_historique,Date_de_collecte
1308,MOL.MI,Italy,Credit Services,Financial Services,MIL,Moltiply Group S.p.A.,EUR,EUR,38.75,38.8,37.7,38.85,38.75,37.75,30.35,40.95,37.224,35.77625,5714.0,17637.0,11166.0,1411283712.0,37385000.0,0.40518,3.2345893,1657009664.0,0.08199,4.2936764,3.798,22.549,0.12,0.0034,,1.08,0.12,-0.032,35772000.0,0.88,1.75,-0.032,0.057,0.47744998,0.16841999,0.14394,0.03946,0.11278,118189000.0,3.141,444120992.0,140.029,8.792,1.065,1.108,208316992.0,66353500.0,76623000.0,50.0,44.7,46.9,46.0,,none,3.0,,,0.25607777,1.637,42.897728,20.516304,,2025-02-10 00:08:57.921513
1309,DNR.MI,Italy,Specialty Chemicals,Basic Materials,MIL,Industrie De Nora S.p.A.,EUR,EUR,6.95,6.97,6.87,7.02,6.95,6.96,6.855,16.17,7.5133,9.73605,197284.0,192208.0,234807.0,1372992128.0,48217700.0,0.42583,1.635005,,0.09997,1.5229759,,,0.12,0.0177,0.2929,,0.123,-0.918,83950000.0,0.42,0.46,-0.916,-0.046,0.37414002,0.18226999,0.109510005,0.063319996,0.093710005,,,137600000.0,15.154,4.57,1.072,3.715,314180992.0,-127690376.0,145250000.0,13.5,8.0,10.9,10.5,,none,5.0,,,-0.5035714,,16.571428,15.412892,,2025-02-10 00:09:00.038743
1310,TIP.MI,Italy,Asset Management,Financial Services,MIL,Tamburi Investment Partners S.p.A.,EUR,EUR,8.53,8.56,8.4,8.56,8.53,8.41,8.05,10.12,8.342,8.977503,93605.0,150392.0,129406.0,1385152256.0,164703008.0,0.1102,836.1568,1930454656.0,47.78177,1.0163143,1165.332,-61.721,0.15,0.0174,0.3192,1.36,0.15,-0.391,79153840.0,0.48,0.33,-0.4,0.099,-0.8696,,-10.74912,-0.00985,0.05963,263794768.0,1.596,698839616.0,48.869,8.275,0.876,0.931,-1440556.0,-45597192.0,-256392992.0,13.4,12.0,12.775,12.85,,none,4.0,,,-0.059536934,0.953,17.520834,19.51276,,2025-02-10 00:09:02.149005
1311,ICOS.MI,Italy,Household & Personal Products,Consumer Defensive,MIL,Intercos S.p.A.,EUR,EUR,13.54,13.6,13.36,13.6,13.54,13.36,12.76,16.92,13.9916,14.9867,46870.0,79897.0,70793.0,1286006784.0,96258000.0,0.39591,1.2863141,1403101184.0,0.04514,2.8817945,1.403,12.944,0.19,0.0138,0.3078,,0.18699,-0.29,45127000.0,0.54,0.77,-0.29,0.024,0.19846001,0.10842,0.08126,0.054619998,0.10384,134395008.0,1.396,249404000.0,55.629,4.636,0.621,1.1,198415008.0,48107376.0,95173000.0,20.0,16.0,17.74286,17.5,1.42857,strong_buy,7.0,,,-0.061026335,0.899,24.74074,17.96834,,2025-02-10 00:09:04.261828
1312,SL.MI,Italy,Recreational Vehicles,Consumer Cyclical,MIL,Sanlorenzo S.p.A.,EUR,EUR,35.25,35.4,35.0,35.6,35.25,35.15,30.35,46.3,32.771,36.51175,29109.0,49500.0,32598.0,1236714112.0,35183900.0,0.1672,1.3383744,1255756160.0,0.10697,3.0114806,1.359,7.878,1.0,0.028399998,0.35810003,,1.0,0.053,98848000.0,2.79,3.18,0.037,0.09,0.28893,0.1725,0.14845,0.08647,0.26541,131286000.0,3.728,144834000.0,34.862,11.672,0.714,1.17,266984992.0,16325000.0,10019000.0,55.0,49.0,51.625,51.25,,none,4.0,,,-0.1849711,0.956,12.598567,10.933126,,2025-02-10 00:09:06.380415
1313,SFER.MI,Italy,Luxury Goods,Consumer Cyclical,MIL,Salvatore Ferragamo S.p.A.,EUR,EUR,7.47,7.515,7.165,7.515,7.47,7.165,5.455,12.97,6.7853,7.4277,396772.0,552099.0,759664.0,1187075584.0,165676992.0,0.0874,1.0998682,1715843584.0,0.00863,1.6795594,1.59,16.555,0.1,0.0134000005,1.7857001,2.0,0.1,-0.745,9310000.0,0.06,0.2,-0.745,-0.128,0.72573,0.09603,0.052989997,0.02331,0.01442,256006000.0,1.545,783856000.0,110.753,4.266,0.971,1.802,783268992.0,77169376.0,136895008.0,8.0,4.9,6.6125,6.85,3.4375,hold,16.0,,,-0.3811102,1.258,119.41667,80.406235,1.554,2025-02-10 00:09:08.532820
1314,ARIS.MI,Italy,Building Products & Equipment,Industrials,MIL,Ariston Holding N.V.,EUR,EUR,3.374,3.3,3.3,3.49,3.374,3.382,3.094,6.155,3.5198,3.99713,309071.0,359901.0,157039.0,1207103488.0,120951000.0,0.48332,0.41630003,1897753344.0,0.0199,0.8287185,0.654,7.648,0.17,0.0504,1.1333001,,0.17,,57700000.0,0.15,0.35,,-0.161,0.40037,0.08558,-0.0037599998,0.02387,0.039890002,248500000.0,0.712,966700032.0,67.92,4.081,0.808,1.566,1160899968.0,84587504.0,312000000.0,5.8,3.4,4.45125,4.5,2.22222,buy,8.0,,,-0.42423207,0.781,22.546665,9.454322,,2025-02-10 00:09:10.654208
1315,BFG.MI,Italy,Farm Products,Consumer Defensive,MIL,B.F. S.p.A.,EUR,EUR,4.51,4.46,4.41,4.51,4.51,4.5,3.54,4.66,4.3418,4.1313,105755.0,44652.0,21145.0,1178473472.0,261883008.0,0.08289,0.82363385,1558787200.0,0.00797,1.5384616,1.089,23.303,0.04,0.0098,1.1377,,0.044,3.212,11402000.0,0.04,,2.009,0.058,0.13103,0.04675,0.03471,0.01314,0.01672,305976000.0,1.168,446636000.0,44.412,2.925,0.927,1.298,187483008.0,-99424624.0,-13111000.0,,,,,,none,,,,0.19312167,0.18,112.5,90.0,,2025-02-10 00:09:12.774928
1316,ITM.MI,Italy,Packaged Foods,Consumer Defensive,MIL,Italmobiliare S.p.A.,EUR,EUR,27.2,27.4,26.7,27.4,27.2,26.8,25.15,35.35,26.25,28.0845,23529.0,22982.0,23313.0,1133181696.0,42282900.0,0.19547,1.7481492,1420685568.0,0.18047,0.79407406,2.192,10.089,0.8,0.0294,0.2891,3.0,2.2,,116987000.0,2.77,2.24,,0.19,0.45156,0.21724,0.18191999,0.03295,0.08339,277041984.0,6.552,381638016.0,23.705,33.75,1.539,1.78,292708992.0,13426625.0,97609000.0,40.0,39.5,39.75,39.75,,none,2.0,2:1,2017-05-15 02:00:00,-0.005484462,0.45,9.67509,8.844884,,2025-02-10 00:09:14.886990
1317,IF.MI,Italy,Banks - Regional,Financial Services,MIL,Banca IFIS S.p.A.,EUR,EUR,21.56,21.62,21.22,21.7,21.56,21.36,16.04,23.2,21.3078,21.04525,106641.0,157388.0,155571.0,1122942208.0,52572200.0,0.13996,1.6968846,5135779328.0,0.2447,0.6362255,7.761,,2.4,0.1113,0.6818,4.58,1.2,-0.022,161936992.0,3.08,3.12,,-0.253,,,-0.9876,0.012130001,0.09386,707246976.0,13.453,4704679936.0,,33.573,,,661766976.0,,,27.0,23.0,24.48571,24.5,1.5,strong_buy,7.0,11:10,2010-06-28 02:00:00,0.32351136,1.179,6.9350653,6.9717345,,2025-02-10 00:09:17.005169
1318,BDB.MI,Italy,Banks - Regional,Financial Services,MIL,Banco di Desio e della Brianza S.p.A.,EUR,EUR,8.4,8.46,8.36,8.7,8.4,8.68,3.97,8.7,7.034,5.5713,421389.0,135604.0,228956.0,1155802752.0,133157000.0,0.059070002,2.0806155,5113893376.0,0.22521,0.8613675,9.206,,0.26,0.0462,0.2888,3.91,0.2634,0.117,122545000.0,0.96,,0.117,0.156,,,0.37929,0.00651,0.09084,1227227008.0,9.134,5574355968.0,,10.077,,,546251008.0,,-816860992.0,,,,,,none,,,,1.0895522,0.677,9.041667,,,2025-02-10 00:09:19.125025
1319,SES.MI,Italy,Information Technology Services,Technology,MIL,SeSa S.p.A.,EUR,EUR,68.65,68.9,68.3,69.15,68.65,68.75,55.6,124.4,67.219,89.52875,15431.0,34358.0,39392.0,1054838144.0,15343100.0,0.29728,0.3306742,1223347968.0,0.02431,2.471599,0.383,6.711,1.0,0.0128999995,0.2151,2.14,1.0,-0.033,77543000.0,4.26,7.98,,0.003,0.07032,0.057140004,0.040209997,0.04032,0.17406,532847008.0,34.502,567185984.0,114.308,27.816,1.173,1.328,224332000.0,97229000.0,143648000.0,180.0,85.0,139.05,145.6,,none,4.0,,,-0.43775594,1.01,16.138496,8.1889105,,2025-02-10 00:09:21.235219
1320,7203.T,Japan,Auto Manufacturers,Consumer Cyclical,JPX,Toyota Motor Corporation,JPY,JPY,2903.5,2860.0,2817.0,2876.5,2903.5,2824.5,2183.0,3891.0,2870.96,2905.2676,28713500.0,26398301.0,28428100.0,36945304485888.0,13080299520.0,0.24756001,0.79630095,62311465222144.0,0.09187,1.1121186,1.343,8.853,100.0,0.0348,0.2683,2.71,50.0,-0.551,4262617939968.0,382.15,324.22,-0.546,0.001,0.19475001,0.1517,0.10099,0.038039997,0.12594,14061110558720.0,1069.305,36511651201024.0,103.53,2539.747,1.027,1.229,9035694735360.0,-675596861440.0,3745471004672.0,3800.0,2400.0,3266.8438,3300.0,2.0,buy,19.0,5:1,2021-10-01 02:00:00,-0.12624133,0.404,7.391077,8.711678,,2025-02-10 00:09:23.349023
1321,8306.T,Japan,Banks - Diversified,Financial Services,JPX,"Mitsubishi UFJ Financial Group, Inc.",JPY,JPY,1912.5,1917.0,1893.5,1922.0,1912.5,1911.0,1200.0,1991.5,1868.73,1670.705,33481300.0,50822228.0,59502320.0,22108358836224.0,11569000448.0,0.30521,3.994957,-24225351991296.0,0.23954001,1.2699294,-4.377,,50.0,0.0278,0.32689998,3.95,35.0,-0.004,1325626032128.0,165.87,151.68,0.024,0.223,,,0.36932,0.00349,0.06845,155012097376256.0,13297.452,108633597673472.0,,1504.808,,,5534066933760.0,,,2400.0,1480.0,2070.8333,2100.0,2.0,buy,12.0,1000:1,2007-10-01 02:00:00,0.37987018,0.523,11.521071,12.598893,0.9565,2025-02-10 00:09:25.467992
1322,6758.T,Japan,Consumer Electronics,Technology,JPX,Sony Group Corporation,JPY,JPY,3517.0,3480.0,3460.0,3504.0,3517.0,3483.0,2210.0,3559.0,3299.76,2856.1775,11730900.0,13367598.0,14967400.0,20985703038976.0,6025180160.0,0.46842,1.5963882,24603640463360.0,0.08543,2.7265277,1.872,14.035,20.0,0.0057,0.1037,0.58,10.0,0.692,1123057008640.0,183.21,183.2,0.723,0.027,0.27796,0.13335,0.15753001,0.02621,0.14945,790764978176.0,131.037,4068830871552.0,50.76,1277.449,0.417,0.659,3653930057728.0,1851206402048.0,1874471026688.0,4630.0,2800.0,3753.1304,3800.0,1.41667,strong_buy,23.0,5:1,2024-09-27 02:00:00,0.23533547,0.814,19.010971,19.012009,,2025-02-10 00:09:27.587697
1323,6501.T,Japan,Conglomerates,Industrials,JPX,"Hitachi, Ltd.",JPY,JPY,4070.0,4034.0,4026.0,4099.0,4070.0,4080.0,2382.0,4147.0,3917.98,3608.985,7994700.0,11869126.0,17381590.0,18677789360128.0,4577889792.0,0.44006002,2.0052104,18760226308096.0,,3.3141768,2.014,14.364,42.0,0.0106,0.32900003,1.86,21.0,-0.159,673065992192.0,124.44,178.13,-0.152,-0.115,,,0.088719994,,,1099710988288.0,238.739,1529083985920.0,27.037,1231.075,0.785,1.155,2645753069568.0,963407773696.0,963020980224.0,5600.0,3500.0,4600.8667,4600.0,1.6,buy,15.0,5:1,2024-06-27 02:00:00,0.6846026,,32.786884,22.90462,,2025-02-10 00:09:29.704250
1324,6098.T,Japan,Internet Content & Information,Communication Services,JPX,"Recruit Holdings Co., Ltd.",JPY,JPY,10870.0,10760.0,10645.0,10865.0,10870.0,10700.0,5777.0,11895.0,11005.9,9221.13,1910000.0,3529985.0,2684810.0,15826263474176.0,1479090048.0,0.38437,4.5098605,15390837047296.0,0.10346,9.727564,4.386,29.943,24.0,0.0022,0.1014,0.47,12.0,,363075010560.0,232.19,302.63,,,0.57977,0.14647001,0.15816,,,757697019904.0,508.547,196299997184.0,11.905,1099.967,1.787,1.938,2034566955008.0,,569463996416.0,12700.0,7300.0,10415.385,10900.0,1.69231,buy,13.0,3:1,2017-06-28 02:00:00,0.84644127,1.211,46.08295,35.356705,4.0443,2025-02-10 00:09:31.816866
1325,6861.T,Japan,Scientific & Technical Instruments,Technology,JPX,Keyence Corporation,JPY,JPY,62800.0,63750.0,63030.0,64020.0,62800.0,63100.0,52430.0,77400.0,65071.2,67554.8,745100.0,535461.0,653610.0,15303327088640.0,242524992.0,0.34987998,15.051101,15103420268544.0,0.37405,5.4534264,14.854,28.137,350.0,0.0052,0.1996,0.41,150.0,0.024,380321005568.0,1627.98,1867.39,0.024,0.101,0.83792,0.52793,0.52383,0.11015,0.13593,1206416965632.0,4974.393,,,11570.707,9.777,10.364,851960004608.0,335816884224.0,398884995072.0,100000.0,63700.0,80125.0,79800.0,1.625,buy,16.0,2:1,2019-11-19 01:00:00,-0.044576287,0.681,38.75969,33.790478,2.5992,2025-02-10 00:09:33.937317
1326,9983.T,Japan,Apparel Retail,Consumer Cyclical,JPX,"Fast Retailing Co., Ltd.",JPY,JPY,49120.0,48920.0,48850.0,49430.0,49120.0,48860.0,35140.0,55310.0,51418.6,46233.2,659700.0,1174850.0,1141280.0,14989271236608.0,306780000.0,0.34314,4.8292727,13973814509568.0,0.119849995,7.432193,4.502,19.853,450.0,0.0094,0.3102,0.75,225.0,0.025,371999014912.0,1289.9,1368.75,0.025,0.183,0.53903,0.22678,0.14093,0.09060001,0.19972,1193559982080.0,3891.123,478061985792.0,23.114,6574.103,1.501,2.773,1673071951872.0,51633250304.0,651521032192.0,60000.0,47000.0,53753.312,54000.0,2.375,buy,16.0,3:1,2023-02-27 01:00:00,0.23696804,0.66,37.878906,35.696804,2.8325,2025-02-10 00:09:36.076566
1327,8316.T,Japan,Banks - Diversified,Financial Services,JPX,"Sumitomo Mitsui Financial Group, Inc.",JPY,JPY,3760.0,3783.0,3728.0,3788.0,3760.0,3746.0,2503.6667,3928.0,3779.88,3417.971,9202900.0,14065846.0,16965950.0,14563249487872.0,3887680000.0,0.39086,3.879331,-30618050101248.0,0.26916,1.0058846,-8.156,,110.0,0.0304,0.32860002,4.71,60.0,0.497,996684988416.0,333.02,317.81,0.525,0.183,,,0.40488997,0.00347,0.07142,104690230493184.0,26671.982,59750037323776.0,,3724.085,,,3754061987840.0,,,5000.0,1766.6666,4082.5635,4250.0,1.92308,buy,13.0,3:1,2024-09-27 02:00:00,0.4910773,0.561,11.248574,11.786917,0.8428,2025-02-10 00:09:38.194964
1328,9984.T,Japan,Telecom Services,Communication Services,JPX,SoftBank Group Corp.,JPY,JPY,9766.0,9695.0,9571.0,9720.0,9766.0,9683.0,6368.0,12180.0,9308.36,9066.295,6254700.0,9255421.0,11448220.0,13954364473344.0,1441120000.0,0.26009,1.9936622,31923256688640.0,0.31237,1.327711,4.561,21.938,44.0,0.0045,0.0297,0.68,22.0,,2168174018560.0,1479.56,295.29,,0.059,0.52308,0.2079,0.1228,0.00821,0.20849001,4476300165120.0,3093.369,20327081967616.0,158.716,7293.003,0.476,0.683,3661218971648.0,-602862518272.0,341270986752.0,16000.0,8800.0,11757.1875,12250.0,1.75,buy,16.0,2:1,2019-06-25 02:00:00,0.22212493,0.708,6.5445127,32.791492,,2025-02-10 00:09:40.306829
1329,9432.T,Japan,Telecom Services,Communication Services,JPX,Nippon Telegraph and Telephone Corporation,JPY,JPY,150.0,150.0,146.2,150.1,150.0,146.9,142.5,185.5,154.504,153.445,283094800.0,143381451.0,169441740.0,12192302759936.0,82997297152.0,0.15979,0.8964517,23100968140800.0,0.08555,1.2328479,1.699,6.459,5.2,0.0354,0.38950002,3.31,2.6,-0.049,1163468996608.0,13.35,14.55,-0.035,0.03,0.13913,0.26299,0.13802,0.042340003,0.1163,1207862951936.0,14.406,10927128707072.0,98.84,119.155,0.687,0.993,1892218961920.0,813823098880.0,2669614989312.0,240.0,155.0,174.27274,167.0,2.36364,buy,11.0,25:1,2023-06-29 02:00:00,-0.17035401,0.087,11.003744,10.096219,3.0013,2025-02-10 00:09:42.422263
1330,7974.T,Japan,Electronic Gaming & Multimedia,Communication Services,JPX,"Nintendo Co., Ltd.",JPY,JPY,11000.0,10735.0,10730.0,10895.0,11000.0,10805.0,6520.0,11010.0,9422.86,8475.205,4215200.0,5325830.0,5873920.0,12579721183232.0,1164249984.0,0.49106997,8.992407,10092893175808.0,0.23444,4.8313174,7.215,26.116,129.0,0.0127,0.5893,3.01,81.0,-0.693,327962001408.0,274.45,340.33,-0.693,-0.174,0.57203,0.27626,0.24219,0.07421,0.13102001,2016372981760.0,1731.91,,,2236.45,4.561,5.272,800234995712.0,,,12400.0,6100.0,10004.091,10600.0,2.17391,buy,22.0,10:1,2022-09-29 02:00:00,0.26436782,0.261,39.369648,31.748598,12.0125,2025-02-10 00:09:44.533696
1331,8035.T,Japan,Semiconductor Equipment & Materials,Technology,JPX,Tokyo Electron Limited,JPY,JPY,26580.0,25850.0,25360.0,26230.0,26580.0,25500.0,20450.0,40860.0,25120.9,27986.275,4736900.0,4056605.0,3819120.0,11703021469696.0,458942016.0,0.55928004,5.4877267,11725489307648.0,0.22057,6.707114,5.498,18.08,571.0,0.0219,0.5029,2.18,306.0,0.609,470375006208.0,1137.3,1280.2,0.62,0.324,0.46994,0.30411,0.26153,0.15702,0.28261998,525578010624.0,1140.298,,,3801.933,1.417,2.701,1002190995456.0,340498612224.0,566530998272.0,40000.0,24300.0,31757.895,32000.0,1.78947,buy,19.0,3:1,2023-03-30 02:00:00,-0.10670477,1.226,22.421524,19.918764,1.6368,2025-02-10 00:09:46.655515
1332,4519.T,Japan,Drug Manufacturers - General,Healthcare,JPX,"Chugai Pharmaceutical Co., Ltd.",JPY,JPY,6755.0,6839.0,6764.0,6941.0,6755.0,6922.0,4572.0,7869.0,6745.12,6336.765,2438600.0,2005920.0,2233750.0,11390358126592.0,1645529984.0,0.18745,9.970988,9630024466432.0,0.33874,6.323113,8.43,16.981,82.0,0.0128999995,0.1742,1.52,50.0,0.412,386963996672.0,235.35,235.91,0.411,0.224,0.70485,0.49642,0.50813,0.1737,0.23197001,845317996544.0,513.711,,,1094.714,4.666,5.89,805181980672.0,290696265728.0,419416014848.0,9900.0,5300.0,7510.0,7700.0,2.2,buy,15.0,3:1,2020-06-29 02:00:00,0.23922217,0.497,29.411514,29.341698,4.2998,2025-02-10 00:09:48.767528
1333,8411.T,Japan,Banks - Regional,Financial Services,JPX,"Mizuho Financial Group, Inc.",JPY,JPY,4227.0,4225.0,4151.0,4228.0,4227.0,4160.0,2392.5,4356.0,3937.58,3358.74,9388300.0,11182581.0,14221870.0,10482285019136.0,2519780096.0,0.40877998,3.175608,-41662084546560.0,0.21906,1.0303955,-12.622,,130.0,0.0345,0.36810002,4.15,57.5,0.18,723101024256.0,351.94,336.63,0.18,0.232,,,0.3824,0.0026,0.07285,124177369530368.0,48986.77,72891769028608.0,,4037.285,,,3300875042816.0,,,5000.0,3500.0,4256.25,4312.5,2.25,buy,12.0,1:10,2020-09-29 02:00:00,0.5887991,0.385,11.820196,12.357781,0.9311,2025-02-10 00:09:50.889770
1334,9433.T,Japan,Telecom Services,Communication Services,JPX,KDDI Corporation,JPY,JPY,4970.0,4970.0,4874.0,4970.0,4970.0,4874.0,4120.0,5311.0,4971.28,4688.42,6738300.0,3750345.0,4747070.0,9714613092352.0,1993149952.0,0.34045,1.6660879,13810483068928.0,0.106400006,1.9318877,2.369,8.488,150.0,0.028399998,0.4541,3.3,75.0,-0.091,620381011968.0,308.52,2.33,-0.039,0.014,0.4239,0.27905,0.19541,0.04085,0.111829996,1134132985856.0,562.629,3770960052224.0,66.644,2522.921,0.534,0.633,2471650918400.0,1619988709376.0,1891913957376.0,6600.0,3730.0,5209.0835,5000.0,2.41667,buy,12.0,2:1,2025-03-28 01:00:00,0.112603545,0.048,15.798004,2091.8455,3.3648,2025-02-10 00:09:53.013517
1335,8001.T,Japan,Conglomerates,Industrials,JPX,ITOCHU Corporation,JPY,JPY,6832.0,6810.0,6634.0,6810.0,6832.0,6683.0,5884.0,8245.0,7472.56,7492.52,5035700.0,2745521.0,2964280.0,9475023962112.0,1417779968.0,0.36236998,0.65133333,13691394195456.0,0.05687,1.7104137,0.941,15.197,200.0,0.0299,0.2981,2.83,100.0,0.161,827313029120.0,603.47,647.27,0.175,0.078,0.16025999,0.061929997,0.04772,0.03146,0.14799,683332009984.0,477.161,4264571961344.0,69.512,3907.242,0.857,1.314,2331253932032.0,485529124864.0,1087480987648.0,11000.0,7400.0,9007.777,9000.0,1.44444,strong_buy,9.0,,,0.03956175,0.616,11.074287,10.324903,,2025-02-10 00:09:55.118433
1336,8058.T,Japan,Conglomerates,Industrials,JPX,Mitsubishi Corporation,JPY,JPY,2520.0,2540.0,2501.0,2559.0,2520.0,2521.5,2398.5,3775.0,2527.21,2921.93,15081900.0,11262250.0,10893460.0,10026366271488.0,3976349952.0,0.3471,0.5178549,14799717007360.0,0.05764,1.1425146,0.764,17.572,100.0,0.04,0.3209,3.76,50.0,0.777,1116012937216.0,262.24,212.04,0.862,-0.032,0.11672,0.0435,0.01248,0.01584,0.120740004,1340481994752.0,337.114,5377212022784.0,53.636,2206.974,0.934,1.457,2259899908096.0,-136273879040.0,1602187034624.0,4200.0,2480.0,3051.818,2900.0,2.45455,buy,11.0,3:1,2023-12-28 01:00:00,-0.0902527,0.58,9.615238,11.891624,,2025-02-10 00:09:57.230219
1337,8766.T,Japan,Insurance - Property & Casualty,Financial Services,JPX,"Tokio Marine Holdings, Inc.",JPY,JPY,5078.0,5078.0,5010.0,5090.0,5078.0,5038.0,3853.0,6679.0,5462.78,5493.57,2680600.0,5091385.0,3965840.0,9743491923968.0,1934000000.0,0.48692,1.3198051,11069757063168.0,0.103649996,1.9199988,1.499,9.398,162.0,0.026800001,0.2393,3.36,79.5,0.542,765174022144.0,599.52,493.02,0.562,0.039,0.32893002,0.15955,0.14475,0.020130001,0.16084999,1034975969280.0,527.734,226058993664.0,4.334,2623.96,0.204,0.204,2428342108160.0,,,8000.0,5000.0,6481.0,6430.0,,none,12.0,3:1,2022-09-29 02:00:00,0.31793404,0.262,8.403389,10.218653,0.7183,2025-02-10 00:09:59.356534
1338,9434.T,Japan,Telecom Services,Communication Services,JPX,SoftBank Corp.,JPY,JPY,201.2,201.2,198.6,201.4,201.2,199.9,173.85,210.5,197.326,195.2,65841600.0,55396496.0,59880370.0,9470242455552.0,47374901248.0,0.23358,1.5026591,7013088624640.0,0.08104999,3.9595134,1.113,4.195,8.6,0.043,0.8155,5.53,4.3,0.038,509544005632.0,10.55,11.59,,0.075,0.48296002,0.26529,0.17444,0.0382,0.15586,1660618014720.0,351.801,6263208935424.0,157.111,50.486,0.649,0.74,3043764994048.0,806520487936.0,1361661001728.0,270.0,183.0,212.83333,203.0,2.16667,buy,12.0,10:1,2024-09-27 02:00:00,0.037915945,0.145,18.947866,17.247627,1.7387,2025-02-10 00:10:01.476862
1339,4063.T,Japan,Chemicals,Basic Materials,JPX,"Shin-Etsu Chemical Co., Ltd.",JPY,JPY,4717.0,4650.0,4635.0,4712.0,4717.0,4704.0,4566.0,6926.0,5193.88,5828.51,5401600.0,5298001.0,9040980.0,9312508313600.0,1979699968.0,0.62187,3.746742,8064765788160.0,0.20632,2.2026649,3.245,8.465,106.0,0.0217,0.3753,1.88,53.0,0.015,512817987584.0,274.24,329.73,0.029,0.12,0.38047,0.38333,0.32112998,0.08445,0.121199995,1821142024192.0,919.931,19844999168.0,0.406,2135.595,4.578,6.225,945662001152.0,178056871936.0,826525024256.0,7800.0,5100.0,6407.8125,6475.0,1.875,buy,16.0,5:1,2023-03-30 02:00:00,-0.2009148,1.074,17.152859,14.266217,,2025-02-10 00:10:03.624095
1340,8031.T,Japan,Conglomerates,Industrials,JPX,"Mitsui & Co., Ltd.",JPY,JPY,2900.0,2883.0,2837.0,2885.0,2900.0,2866.5,2401.0,4182.5,3153.67,3353.6626,8881100.0,6001928.0,6651600.0,8308521959424.0,2898490112.0,0.30639,0.5818569,12642276081664.0,0.07138,1.1382236,0.885,15.708,100.0,0.0334,0.2717,3.39,50.0,-0.333,1019209973760.0,333.09,293.85,-0.319,0.082,0.092700005,0.056360003,0.01958,0.02026,0.13793999,857284018176.0,291.838,4493367836672.0,58.503,2518.398,0.859,1.52,1323742003200.0,151092756480.0,993681014784.0,4700.0,3200.0,3791.818,3660.0,2.0,buy,11.0,2:1,2024-06-27 02:00:00,-0.010576606,0.718,8.6057825,9.754977,,2025-02-10 00:10:05.742552
1341,4568.T,Japan,Drug Manufacturers - General,Healthcare,JPX,"Daiichi Sankyo Company, Limited",JPY,JPY,3851.0,3809.0,3786.0,3850.0,3851.0,3833.0,3786.0,6257.0,4360.1,5092.865,4943900.0,4906441.0,5536300.0,7209489530880.0,1880899968.0,0.52942,4.1007957,7503524397056.0,0.14243001,4.353693,4.268,20.401,60.0,0.0139999995,0.4653,0.87,30.0,0.533,250399997952.0,128.79,143.56,0.544,0.189,0.76111,0.20921,0.21032,0.06379,0.15586,707666968576.0,373.22,101522997248.0,6.256,880.402,1.925,2.945,1338084032512.0,-67787124736.0,587088003072.0,7600.0,5500.0,6216.6665,6250.0,1.38889,strong_buy,18.0,3:1,2020-09-29 02:00:00,-0.16968518,0.255,29.76163,26.699638,3.1371,2025-02-10 00:10:07.864758
1342,7011.T,Japan,Specialty Industrial Machinery,Industrials,JPX,"Mitsubishi Heavy Industries, Ltd.",JPY,JPY,2240.5,2227.5,2178.5,2235.5,2240.5,2209.5,1016.0,2485.0,2228.05,1928.3325,38829700.0,56290533.0,57465050.0,7418594983936.0,3357590016.0,0.35557,1.5183407,8378771308544.0,,3.3083134,1.715,16.894,22.0,0.0099,0.32599998,2.71,11.0,,237198999552.0,76.23,92.67,,,,,0.06515,0.03374,0.11587,578158002176.0,171.934,1382007046144.0,58.139,667.863,0.738,1.204,1032991014912.0,268512870400.0,503551000576.0,2800.0,1900.0,2505.7212,2575.0,1.4375,strong_buy,16.0,10:1,2024-03-28 01:00:00,1.1911981,,28.98465,23.842669,,2025-02-10 00:10:09.985831
